agent_id,t_step,key,value
42,0,prob_neighbor_spread,0.05
42,0,prob_search_spread,0.1
42,0,prob_be_infected,0.2
42,0,infected_type,0
42,0,id,not_exposed
43,0,prob_neighbor_spread,0.05
43,0,prob_search_spread,0.1
43,0,prob_be_infected,0.2
43,0,infected_type,0
43,0,id,not_exposed
44,0,prob_neighbor_spread,0.05
44,0,prob_search_spread,0.1
44,0,prob_be_infected,0.2
44,0,infected_type,0
45,0,prob_neighbor_spread,0.05
45,0,prob_search_spread,0.1
45,0,prob_be_infected,0.2
46,0,prob_neighbor_spread,0.05
46,0,prob_search_spread,0.1
46,0,prob_be_infected,0.2
46,0,infected_type,0
46,0,id,not_exposed
47,0,prob_neighbor_spread,0.05
47,0,prob_search_spread,0.1
47,0,prob_be_infected,0.2
48,0,prob_neighbor_spread,0.05
48,0,prob_search_spread,0.1
48,0,prob_be_infected,0.2
48,0,infected_type,0
48,0,id,not_exposed
49,0,prob_neighbor_spread,0.05
49,0,prob_search_spread,0.1
49,0,prob_be_infected,0.2
49,0,infected_type,0
49,0,id,not_exposed
50,0,prob_neighbor_spread,0.05
50,0,prob_search_spread,0.1
50,0,prob_be_infected,0.2
50,0,infected_type,0
51,0,prob_neighbor_spread,0.05
51,0,prob_search_spread,0.1
51,0,prob_be_infected,0.2
51,0,infected_type,0
51,0,id,not_exposed
52,0,prob_neighbor_spread,0.05
52,0,prob_search_spread,0.1
52,0,prob_be_infected,0.2
52,0,infected_type,0
52,0,id,not_exposed
53,0,prob_neighbor_spread,0.05
53,0,prob_search_spread,0.1
53,0,prob_be_infected,0.2
53,0,infected_type,0
53,0,id,not_exposed
54,0,prob_neighbor_spread,0.05
54,0,prob_search_spread,0.1
54,0,prob_be_infected,0.2
54,0,infected_type,0
54,0,id,not_exposed
55,0,prob_neighbor_spread,0.05
55,0,prob_search_spread,0.1
55,0,prob_be_infected,0.2
55,0,infected_type,0
55,0,id,not_exposed
56,0,prob_neighbor_spread,0.05
56,0,prob_search_spread,0.1
56,0,prob_be_infected,0.2
56,0,infected_type,0
56,0,id,not_exposed
57,0,prob_neighbor_spread,0.05
57,0,prob_search_spread,0.1
57,0,prob_be_infected,0.2
57,0,infected_type,0
57,0,id,not_exposed
58,0,prob_neighbor_spread,0.05
58,0,prob_search_spread,0.1
58,0,prob_be_infected,0.2
58,0,infected_type,0
58,0,id,not_exposed
59,0,prob_neighbor_spread,0.05
59,0,prob_search_spread,0.1
59,0,prob_be_infected,0.2
59,0,infected_type,0
59,0,id,not_exposed
60,0,prob_neighbor_spread,0.05
60,0,prob_search_spread,0.1
60,0,prob_be_infected,0.2
60,0,infected_type,0
60,0,id,not_exposed
61,0,prob_neighbor_spread,0.05
61,0,prob_search_spread,0.1
61,0,prob_be_infected,0.2
61,0,infected_type,0
61,0,id,not_exposed
62,0,prob_neighbor_spread,0.05
62,0,prob_search_spread,0.1
62,0,prob_be_infected,0.2
62,0,infected_type,0
62,0,id,not_exposed
63,0,prob_neighbor_spread,0.05
63,0,prob_search_spread,0.1
63,0,prob_be_infected,0.2
63,0,infected_type,0
63,0,id,not_exposed
64,0,prob_neighbor_spread,0.05
64,0,prob_search_spread,0.1
64,0,prob_be_infected,0.2
64,0,infected_type,0
64,0,id,not_exposed
65,0,prob_neighbor_spread,0.05
65,0,prob_search_spread,0.1
65,0,prob_be_infected,0.2
65,0,infected_type,0
65,0,id,not_exposed
66,0,prob_neighbor_spread,0.05
66,0,prob_search_spread,0.1
66,0,prob_be_infected,0.2
66,0,infected_type,0
66,0,id,not_exposed
67,0,prob_neighbor_spread,0.05
67,0,prob_search_spread,0.1
67,0,prob_be_infected,0.2
67,0,infected_type,0
67,0,id,not_exposed
68,0,prob_neighbor_spread,0.05
68,0,prob_search_spread,0.1
68,0,prob_be_infected,0.2
68,0,infected_type,0
68,0,id,not_exposed
69,0,prob_neighbor_spread,0.05
69,0,prob_search_spread,0.1
69,0,prob_be_infected,0.2
69,0,infected_type,0
69,0,id,not_exposed
70,0,prob_neighbor_spread,0.05
70,0,prob_search_spread,0.1
70,0,prob_be_infected,0.2
70,0,infected_type,0
70,0,id,not_exposed
71,0,prob_neighbor_spread,0.05
71,0,prob_search_spread,0.1
71,0,prob_be_infected,0.2
71,0,infected_type,0
71,0,id,not_exposed
72,0,prob_neighbor_spread,0.05
72,0,prob_search_spread,0.1
72,0,prob_be_infected,0.2
72,0,infected_type,0
72,0,id,not_exposed
73,0,prob_neighbor_spread,0.05
73,0,prob_search_spread,0.1
73,0,prob_be_infected,0.2
73,0,infected_type,0
73,0,id,not_exposed
74,0,prob_neighbor_spread,0.05
74,0,prob_search_spread,0.1
74,0,prob_be_infected,0.2
74,0,infected_type,0
74,0,id,not_exposed
75,0,prob_neighbor_spread,0.05
75,0,prob_search_spread,0.1
75,0,prob_be_infected,0.2
75,0,infected_type,0
75,0,id,not_exposed
76,0,prob_neighbor_spread,0.05
76,0,prob_search_spread,0.1
76,0,prob_be_infected,0.2
76,0,infected_type,0
76,0,id,not_exposed
77,0,prob_neighbor_spread,0.05
77,0,prob_search_spread,0.1
77,0,prob_be_infected,0.2
77,0,infected_type,0
78,0,prob_neighbor_spread,0.05
78,0,prob_search_spread,0.1
78,0,prob_be_infected,0.2
78,0,infected_type,0
78,0,id,not_exposed
79,0,prob_neighbor_spread,0.05
79,0,prob_search_spread,0.1
79,0,prob_be_infected,0.2
79,0,infected_type,0
79,0,id,not_exposed
80,0,prob_neighbor_spread,0.05
80,0,prob_search_spread,0.1
80,0,prob_be_infected,0.2
80,0,infected_type,0
80,0,id,not_exposed
81,0,prob_neighbor_spread,0.05
81,0,prob_search_spread,0.1
81,0,prob_be_infected,0.2
81,0,infected_type,0
81,0,id,not_exposed
82,0,prob_neighbor_spread,0.05
82,0,prob_search_spread,0.1
82,0,prob_be_infected,0.2
82,0,infected_type,0
82,0,id,not_exposed
83,0,prob_neighbor_spread,0.05
83,0,prob_search_spread,0.1
83,0,prob_be_infected,0.2
83,0,infected_type,0
84,0,prob_neighbor_spread,0.05
84,0,prob_search_spread,0.1
84,0,prob_be_infected,0.2
84,0,infected_type,0
84,0,id,not_exposed
85,0,prob_neighbor_spread,0.05
85,0,prob_search_spread,0.1
85,0,prob_be_infected,0.2
85,0,infected_type,0
85,0,id,not_exposed
86,0,prob_neighbor_spread,0.05
86,0,prob_search_spread,0.1
86,0,prob_be_infected,0.2
86,0,infected_type,0
86,0,id,not_exposed
87,0,prob_neighbor_spread,0.05
87,0,prob_search_spread,0.1
87,0,prob_be_infected,0.2
87,0,infected_type,0
87,0,id,not_exposed
88,0,prob_neighbor_spread,0.05
88,0,prob_search_spread,0.1
88,0,prob_be_infected,0.2
88,0,infected_type,0
88,0,id,not_exposed
89,0,prob_neighbor_spread,0.05
89,0,prob_search_spread,0.1
89,0,prob_be_infected,0.2
89,0,infected_type,0
89,0,id,not_exposed
90,0,prob_neighbor_spread,0.05
90,0,prob_search_spread,0.1
90,0,prob_be_infected,0.2
90,0,infected_type,0
90,0,id,not_exposed
91,0,prob_neighbor_spread,0.05
91,0,prob_search_spread,0.1
91,0,prob_be_infected,0.2
91,0,infected_type,0
91,0,id,not_exposed
92,0,prob_neighbor_spread,0.05
92,0,prob_search_spread,0.1
92,0,prob_be_infected,0.2
92,0,infected_type,0
92,0,id,not_exposed
93,0,prob_neighbor_spread,0.05
93,0,prob_search_spread,0.1
93,0,prob_be_infected,0.2
93,0,infected_type,0
94,0,prob_neighbor_spread,0.05
94,0,prob_search_spread,0.1
94,0,prob_be_infected,0.2
94,0,infected_type,0
94,0,id,not_exposed
95,0,prob_neighbor_spread,0.05
95,0,prob_search_spread,0.1
95,0,prob_be_infected,0.2
95,0,infected_type,0
95,0,id,not_exposed
96,0,prob_neighbor_spread,0.05
96,0,prob_search_spread,0.1
96,0,prob_be_infected,0.2
96,0,infected_type,0
96,0,id,not_exposed
97,0,prob_neighbor_spread,0.05
97,0,prob_search_spread,0.1
97,0,prob_be_infected,0.2
97,0,infected_type,0
97,0,id,not_exposed
98,0,prob_neighbor_spread,0.05
98,0,prob_search_spread,0.1
98,0,prob_be_infected,0.2
98,0,infected_type,0
98,0,id,not_exposed
99,0,prob_neighbor_spread,0.05
99,0,prob_search_spread,0.1
99,0,prob_be_infected,0.2
99,0,infected_type,0
99,0,id,not_exposed
100,0,prob_neighbor_spread,0.3
100,0,type,2
100,0,agent_type,TweetSpread.Bot
100,0,label,100
100,0,id,infected
101,0,prob_neighbor_spread,0.05
101,0,prob_search_spread,0.1
101,0,prob_be_infected,0.2
101,0,infected_type,0
101,0,id,not_exposed
102,0,prob_neighbor_spread,0.05
102,0,prob_search_spread,0.1
102,0,prob_be_infected,0.2
102,0,infected_type,0
102,0,id,not_exposed
103,0,prob_neighbor_spread,0.05
103,0,prob_search_spread,0.1
103,0,prob_be_infected,0.2
103,0,infected_type,0
104,0,prob_neighbor_spread,0.05
104,0,prob_search_spread,0.1
104,0,prob_be_infected,0.2
104,0,infected_type,0
104,0,id,not_exposed
105,0,prob_neighbor_spread,0.05
105,0,prob_search_spread,0.1
105,0,prob_be_infected,0.2
105,0,infected_type,0
105,0,id,not_exposed
106,0,prob_neighbor_spread,0.05
106,0,prob_search_spread,0.1
106,0,prob_be_infected,0.2
106,0,infected_type,0
106,0,id,not_exposed
107,0,prob_neighbor_spread,0.05
107,0,prob_search_spread,0.1
107,0,prob_be_infected,0.2
107,0,infected_type,0
107,0,id,not_exposed
108,0,prob_neighbor_spread,0.05
108,0,prob_search_spread,0.1
108,0,prob_be_infected,0.2
108,0,infected_type,0
108,0,id,not_exposed
109,0,prob_neighbor_spread,0.05
109,0,prob_search_spread,0.1
109,0,prob_be_infected,0.2
109,0,infected_type,0
109,0,id,not_exposed
110,0,prob_neighbor_spread,0.05
110,0,prob_search_spread,0.1
110,0,prob_be_infected,0.2
110,0,infected_type,0
110,0,id,not_exposed
111,0,prob_neighbor_spread,0.05
111,0,prob_search_spread,0.1
111,0,prob_be_infected,0.2
111,0,infected_type,0
111,0,id,not_exposed
112,0,prob_neighbor_spread,0.05
112,0,prob_search_spread,0.1
112,0,prob_be_infected,0.2
112,0,infected_type,0
112,0,id,not_exposed
113,0,prob_neighbor_spread,0.05
113,0,prob_search_spread,0.1
113,0,prob_be_infected,0.2
113,0,infected_type,0
113,0,id,not_exposed
114,0,prob_neighbor_spread,0.05
114,0,prob_search_spread,0.1
114,0,prob_be_infected,0.2
114,0,infected_type,0
114,0,id,not_exposed
115,0,prob_neighbor_spread,0.05
115,0,prob_search_spread,0.1
115,0,prob_be_infected,0.2
115,0,infected_type,0
115,0,id,not_exposed
116,0,prob_neighbor_spread,0.05
116,0,prob_search_spread,0.1
116,0,prob_be_infected,0.2
116,0,infected_type,0
116,0,id,not_exposed
117,0,prob_neighbor_spread,0.05
117,0,prob_search_spread,0.1
117,0,prob_be_infected,0.2
117,0,infected_type,0
117,0,id,not_exposed
118,0,prob_neighbor_spread,0.05
118,0,prob_search_spread,0.1
118,0,prob_be_infected,0.2
118,0,infected_type,0
118,0,id,not_exposed
119,0,prob_neighbor_spread,0.05
119,0,prob_search_spread,0.1
119,0,prob_be_infected,0.2
119,0,infected_type,0
119,0,id,not_exposed
120,0,prob_neighbor_spread,0.05
120,0,prob_search_spread,0.1
120,0,prob_be_infected,0.2
120,0,infected_type,0
121,0,prob_neighbor_spread,0.05
121,0,prob_search_spread,0.1
121,0,prob_be_infected,0.2
121,0,infected_type,0
121,0,id,not_exposed
122,0,prob_neighbor_spread,0.05
122,0,prob_search_spread,0.1
122,0,prob_be_infected,0.2
122,0,infected_type,0
122,0,id,not_exposed
123,0,prob_neighbor_spread,0.05
123,0,prob_search_spread,0.1
123,0,prob_be_infected,0.2
123,0,infected_type,0
123,0,id,not_exposed
124,0,prob_neighbor_spread,0.05
124,0,prob_search_spread,0.1
124,0,prob_be_infected,0.2
124,0,infected_type,0
124,0,id,not_exposed
125,0,prob_neighbor_spread,0.05
125,0,prob_search_spread,0.1
125,0,prob_be_infected,0.2
125,0,infected_type,0
125,0,id,not_exposed
126,0,prob_neighbor_spread,0.05
126,0,prob_search_spread,0.1
126,0,prob_be_infected,0.2
126,0,infected_type,0
126,0,id,not_exposed
127,0,prob_neighbor_spread,0.05
127,0,prob_search_spread,0.1
127,0,prob_be_infected,0.2
127,0,infected_type,0
127,0,id,not_exposed
128,0,prob_neighbor_spread,0.05
128,0,prob_search_spread,0.1
128,0,prob_be_infected,0.2
129,0,prob_neighbor_spread,0.05
129,0,prob_search_spread,0.1
129,0,prob_be_infected,0.2
129,0,infected_type,0
129,0,id,not_exposed
130,0,prob_neighbor_spread,0.05
130,0,prob_search_spread,0.1
130,0,prob_be_infected,0.2
130,0,infected_type,0
131,0,prob_neighbor_spread,0.05
131,0,prob_search_spread,0.1
131,0,prob_be_infected,0.2
131,0,infected_type,0
132,0,prob_neighbor_spread,0.05
132,0,prob_search_spread,0.1
132,0,prob_be_infected,0.2
133,0,prob_neighbor_spread,0.05
133,0,prob_search_spread,0.1
133,0,prob_be_infected,0.2
133,0,infected_type,0
133,0,id,not_exposed
134,0,prob_neighbor_spread,0.05
134,0,prob_search_spread,0.1
134,0,prob_be_infected,0.2
134,0,infected_type,0
134,0,id,not_exposed
135,0,prob_neighbor_spread,0.05
135,0,prob_search_spread,0.1
135,0,prob_be_infected,0.2
135,0,infected_type,0
136,0,prob_neighbor_spread,0.05
136,0,prob_search_spread,0.1
136,0,prob_be_infected,0.2
136,0,infected_type,0
137,0,prob_neighbor_spread,0.05
137,0,prob_search_spread,0.1
137,0,prob_be_infected,0.2
137,0,infected_type,0
137,0,id,not_exposed
138,0,prob_neighbor_spread,0.05
138,0,prob_search_spread,0.1
138,0,prob_be_infected,0.2
138,0,infected_type,0
139,0,prob_neighbor_spread,0.05
139,0,prob_search_spread,0.1
139,0,prob_be_infected,0.2
139,0,infected_type,0
139,0,id,not_exposed
140,0,prob_neighbor_spread,0.05
140,0,prob_search_spread,0.1
140,0,prob_be_infected,0.2
140,0,infected_type,0
140,0,id,not_exposed
141,0,prob_neighbor_spread,0.05
141,0,prob_search_spread,0.1
141,0,prob_be_infected,0.2
141,0,infected_type,0
141,0,id,not_exposed
142,0,prob_neighbor_spread,0.05
142,0,prob_search_spread,0.1
142,0,prob_be_infected,0.2
142,0,infected_type,0
142,0,id,not_exposed
143,0,prob_neighbor_spread,0.05
143,0,prob_search_spread,0.1
143,0,prob_be_infected,0.2
143,0,infected_type,0
143,0,id,not_exposed
144,0,prob_neighbor_spread,0.05
144,0,prob_search_spread,0.1
144,0,prob_be_infected,0.2
144,0,infected_type,0
144,0,id,not_exposed
145,0,prob_neighbor_spread,0.05
145,0,prob_search_spread,0.1
145,0,prob_be_infected,0.2
145,0,infected_type,0
145,0,id,not_exposed
146,0,prob_neighbor_spread,0.05
146,0,prob_search_spread,0.1
146,0,prob_be_infected,0.2
146,0,infected_type,0
146,0,id,not_exposed
147,0,prob_neighbor_spread,0.05
147,0,prob_search_spread,0.1
147,0,prob_be_infected,0.2
147,0,infected_type,0
148,0,prob_neighbor_spread,0.05
148,0,prob_search_spread,0.1
148,0,prob_be_infected,0.2
148,0,infected_type,0
148,0,id,not_exposed
149,0,prob_neighbor_spread,0.05
149,0,prob_search_spread,0.1
149,0,prob_be_infected,0.2
149,0,infected_type,0
149,0,id,not_exposed
150,0,prob_neighbor_spread,0.05
150,0,prob_search_spread,0.1
150,0,prob_be_infected,0.2
150,0,infected_type,0
150,0,id,not_exposed
151,0,prob_neighbor_spread,0.05
151,0,prob_search_spread,0.1
151,0,prob_be_infected,0.2
151,0,infected_type,0
151,0,id,not_exposed
152,0,prob_neighbor_spread,0.05
152,0,prob_search_spread,0.1
152,0,prob_be_infected,0.2
152,0,infected_type,0
152,0,id,not_exposed
153,0,prob_neighbor_spread,0.05
153,0,prob_search_spread,0.1
153,0,prob_be_infected,0.2
153,0,infected_type,0
153,0,id,not_exposed
154,0,prob_neighbor_spread,0.05
154,0,prob_search_spread,0.1
154,0,prob_be_infected,0.2
154,0,infected_type,0
154,0,id,not_exposed
155,0,prob_neighbor_spread,0.05
155,0,prob_search_spread,0.1
155,0,prob_be_infected,0.2
155,0,infected_type,0
155,0,id,not_exposed
156,0,prob_neighbor_spread,0.05
156,0,prob_search_spread,0.1
156,0,prob_be_infected,0.2
156,0,infected_type,0
156,0,id,not_exposed
157,0,prob_neighbor_spread,0.05
157,0,prob_search_spread,0.1
157,0,prob_be_infected,0.2
157,0,infected_type,0
157,0,id,not_exposed
158,0,prob_neighbor_spread,0.05
158,0,prob_search_spread,0.1
158,0,prob_be_infected,0.2
158,0,infected_type,0
158,0,id,not_exposed
159,0,prob_neighbor_spread,0.05
159,0,prob_search_spread,0.1
159,0,prob_be_infected,0.2
159,0,infected_type,0
159,0,id,not_exposed
160,0,prob_neighbor_spread,0.05
160,0,prob_search_spread,0.1
160,0,prob_be_infected,0.2
160,0,infected_type,0
161,0,prob_neighbor_spread,0.05
161,0,prob_search_spread,0.1
161,0,prob_be_infected,0.2
161,0,infected_type,0
162,0,prob_neighbor_spread,0.05
162,0,prob_search_spread,0.1
162,0,prob_be_infected,0.2
162,0,infected_type,0
162,0,id,not_exposed
163,0,prob_neighbor_spread,0.05
163,0,prob_search_spread,0.1
163,0,prob_be_infected,0.2
163,0,infected_type,0
163,0,id,not_exposed
164,0,prob_neighbor_spread,0.05
164,0,prob_search_spread,0.1
164,0,prob_be_infected,0.2
164,0,infected_type,0
164,0,id,not_exposed
165,0,prob_neighbor_spread,0.05
165,0,prob_search_spread,0.1
165,0,prob_be_infected,0.2
165,0,infected_type,0
165,0,id,not_exposed
166,0,prob_neighbor_spread,0.05
166,0,prob_search_spread,0.1
166,0,prob_be_infected,0.2
166,0,infected_type,0
166,0,id,not_exposed
167,0,prob_neighbor_spread,0.05
167,0,prob_search_spread,0.1
167,0,prob_be_infected,0.2
167,0,infected_type,0
167,0,id,not_exposed
168,0,prob_neighbor_spread,0.05
168,0,prob_search_spread,0.1
168,0,prob_be_infected,0.2
168,0,infected_type,0
168,0,id,not_exposed
169,0,prob_neighbor_spread,0.05
169,0,prob_search_spread,0.1
169,0,prob_be_infected,0.2
169,0,infected_type,0
169,0,id,not_exposed
170,0,prob_neighbor_spread,0.05
170,0,prob_search_spread,0.1
170,0,prob_be_infected,0.2
170,0,infected_type,0
170,0,id,not_exposed
171,0,prob_neighbor_spread,0.05
171,0,prob_search_spread,0.1
171,0,prob_be_infected,0.2
171,0,infected_type,0
171,0,id,not_exposed
172,0,prob_neighbor_spread,0.05
172,0,prob_search_spread,0.1
172,0,prob_be_infected,0.2
172,0,infected_type,0
172,0,id,not_exposed
173,0,prob_neighbor_spread,0.05
173,0,prob_search_spread,0.1
173,0,prob_be_infected,0.2
173,0,infected_type,0
173,0,id,not_exposed
174,0,prob_neighbor_spread,0.05
174,0,prob_search_spread,0.1
174,0,prob_be_infected,0.2
174,0,infected_type,0
175,0,prob_neighbor_spread,0.05
175,0,prob_search_spread,0.1
175,0,prob_be_infected,0.2
175,0,infected_type,0
175,0,id,not_exposed
176,0,prob_neighbor_spread,0.05
176,0,prob_search_spread,0.1
176,0,prob_be_infected,0.2
176,0,infected_type,0
176,0,id,not_exposed
177,0,prob_neighbor_spread,0.05
177,0,prob_search_spread,0.1
177,0,prob_be_infected,0.2
177,0,infected_type,0
177,0,id,not_exposed
178,0,prob_neighbor_spread,0.05
178,0,prob_search_spread,0.1
178,0,prob_be_infected,0.2
178,0,infected_type,0
178,0,id,not_exposed
179,0,prob_neighbor_spread,0.05
179,0,prob_search_spread,0.1
179,0,prob_be_infected,0.2
179,0,infected_type,0
179,0,id,not_exposed
180,0,prob_neighbor_spread,0.05
180,0,prob_search_spread,0.1
180,0,prob_be_infected,0.2
180,0,infected_type,0
180,0,id,not_exposed
181,0,prob_neighbor_spread,0.05
181,0,prob_search_spread,0.1
181,0,prob_be_infected,0.2
181,0,infected_type,0
181,0,id,not_exposed
182,0,prob_neighbor_spread,0.05
182,0,prob_search_spread,0.1
182,0,prob_be_infected,0.2
182,0,infected_type,0
182,0,id,not_exposed
183,0,prob_neighbor_spread,0.05
183,0,prob_search_spread,0.1
183,0,prob_be_infected,0.2
183,0,infected_type,0
183,0,id,not_exposed
184,0,prob_neighbor_spread,0.05
184,0,prob_search_spread,0.1
184,0,prob_be_infected,0.2
184,0,infected_type,0
184,0,id,not_exposed
185,0,prob_neighbor_spread,0.05
185,0,prob_search_spread,0.1
185,0,prob_be_infected,0.2
185,0,infected_type,0
185,0,id,not_exposed
186,0,prob_neighbor_spread,0.05
186,0,prob_search_spread,0.1
186,0,prob_be_infected,0.2
186,0,infected_type,0
186,0,id,not_exposed
187,0,prob_neighbor_spread,0.05
187,0,prob_search_spread,0.1
187,0,prob_be_infected,0.2
187,0,infected_type,0
187,0,id,not_exposed
188,0,prob_neighbor_spread,0.05
188,0,prob_search_spread,0.1
188,0,prob_be_infected,0.2
188,0,infected_type,0
188,0,id,not_exposed
189,0,prob_neighbor_spread,0.05
189,0,prob_search_spread,0.1
189,0,prob_be_infected,0.2
189,0,infected_type,0
189,0,id,not_exposed
190,0,prob_neighbor_spread,0.05
190,0,prob_search_spread,0.1
190,0,prob_be_infected,0.2
190,0,infected_type,0
190,0,id,not_exposed
191,0,prob_neighbor_spread,0.05
191,0,prob_search_spread,0.1
191,0,prob_be_infected,0.2
191,0,infected_type,0
191,0,id,not_exposed
192,0,prob_neighbor_spread,0.05
192,0,prob_search_spread,0.1
192,0,prob_be_infected,0.2
192,0,infected_type,0
192,0,id,not_exposed
193,0,prob_neighbor_spread,0.05
193,0,prob_search_spread,0.1
193,0,prob_be_infected,0.2
193,0,infected_type,0
193,0,id,not_exposed
194,0,prob_neighbor_spread,0.05
194,0,prob_search_spread,0.1
194,0,prob_be_infected,0.2
194,0,infected_type,0
194,0,id,not_exposed
195,0,prob_neighbor_spread,0.05
195,0,prob_search_spread,0.1
195,0,prob_be_infected,0.2
195,0,infected_type,0
195,0,id,not_exposed
196,0,prob_neighbor_spread,0.05
196,0,prob_search_spread,0.1
196,0,prob_be_infected,0.2
